seed,schedule_id,category,label,efcl_cost,aer_fidelity,neglog_aer_fidelity,efcl_makespan,aer_makespan,efcl_exec,efcl_idle,efcl_comm,efcl_move,aer_comm_count,aer_move_count,aer_swap_count,aer_n_blocks,anchor,operator,anchor_moves,sched_moves,d_moves,schedule,efcl_rank,aer_rank
15,14,random,R0.5,1.4224590063095093,0.3550357598606927,1.0355367625778975,22520.0,23120.0,0.07429628074169159,0.7298533916473389,0.5178059935569763,0.10050326585769653,17,10,2,6,,,,10,,11101000|11101000|11101000|11101000|11101000|11101000|11001100|11001010|11001010|11001010|11101000|11101000|11101000|11100100|11100100|11100100|11100100|11100100|11100100|01101100,12,11
15,15,random,R0.5,1.9098713397979736,0.2218475004644794,1.5057650680023913,29855.384765625,31800.0,0.04507552087306976,0.9029260873794556,0.7005611062049866,0.261308491230011,23,26,4,14,,,,26,,01101001|01001101|01001101|00101101|01001101|01010101|01010101|01000111|01000111|00100111|01100110|01100110|01010110|01010101|01110100|01110010|01110010|11110000|01110100|01110100,16,16
16,0,baseline,B1,0.7704148292541504,0.5300140430816578,0.634851776406506,12961.5390625,13020.0,0.03169834613800049,0.31228795647621155,0.42642849683761597,0.0,14,0,2,1,,,0,0,0,10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110,6,6
16,1,baseline,B2,1.343186616897583,0.4403346875700054,0.820220187651942,22023.30859375,24700.0,0.04194202274084091,0.8383132219314575,0.060918357223272324,0.40201306343078613,2,40,6,16,,,40,40,0,00001111|10000111|10110001|00111001|10111000|10111000|10110100|10110100|00110101|10110100|00110110|11000101|01100101|00101011|11100010|11001010|11100010|11100010|11100010|11001010,14,13
16,2,baseline,B3,0.6866971850395203,0.6059679627174499,0.5009281611132093,14503.30859375,14800.0,0.06494140625,0.4189000725746155,0.18275506794452667,0.020100653171539307,6,2,1,2,,,2,2,0,11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010,1,1
16,3,baseline,B4,0.9621148705482483,0.48296022748262774,0.7278209734765443,15115.384765625,14900.0,0.041448842734098434,0.43331921100616455,0.4873467981815338,0.0,16,0,0,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,9,8
16,4,perturb,B1p0,0.7219952940940857,0.5565869299881407,0.5859319120414711,12289.23046875,12440.0,0.044168226420879364,0.31231689453125,0.36551013588905334,0.0,12,0,3,1,B1,C,0,0,0,10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100,3,4
16,5,perturb,B1p1,0.7577559947967529,0.5326577389372782,0.6298762019076419,12111.9833984375,12120.0,0.03672098368406296,0.29460659623146057,0.42642849683761597,0.0,14,0,1,1,B1,C,0,0,0,10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101|10100101,4,5
16,6,perturb,B2p0,1.283586025238037,0.4594507385788973,0.777723549508192,21023.30859375,23100.0,0.04194202274084091,0.7988132238388062,0.060918357223272324,0.3819124102592468,2,38,5,15,B2,B,40,38,-2,00001111|10000111|10110001|00111001|10111000|10111000|10110100|10110100|00110101|00110110|00110110|11000101|01100101|00101011|11100010|11001010|11100010|11100010|11100010|11001010,12,11
16,7,perturb,B2p1,1.3385229110717773,0.44724614179639843,0.8046461831338184,21715.6171875,23300.0,0.04040281102061272,0.824830174446106,0.09137753397226334,0.3819124102592468,3,38,6,15,B2,B,40,38,-2,00001111|10000111|10110001|10111000|10111000|10111000|10110100|10110100|00110101|10110100|00110110|11000101|01100101|00101011|11100010|11001010|11100010|11100010|11100010|11001010,13,12
16,8,perturb,B3p0,0.757850170135498,0.5762641018466546,0.5511892132194629,14769.1376953125,14800.0,0.058389656245708466,0.4356863796710968,0.2436734288930893,0.020100653171539307,8,2,1,2,B3,B,2,2,0,11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010,5,3
16,9,perturb,B3p1,0.7168937921524048,0.6059522056474885,0.5009541645916125,14503.30859375,13800.0,0.05992886796593666,0.4236500859260559,0.21321424841880798,0.020100653171539307,7,2,1,2,B3,B,2,2,0,11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11101000|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010|11100010,2,2
16,10,random,R0.0,0.9550181031227112,0.46530553842899114,0.7650610172816962,14827.6923828125,14720.0,0.03425813466310501,0.4029538929462433,0.5178059935569763,0.0,17,0,1,1,,,,0,,00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011,8,10
16,11,random,R0.0,0.9348608255386353,0.49851786241169926,0.6961158579018467,15500.0,15500.0,0.037085238844156265,0.4408879280090332,0.4568876624107361,0.0,15,0,0,1,,,,0,,11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110,7,7
16,12,random,R0.1,1.0588698387145996,0.42595534932993434,0.8534207519856115,18000.0,18100.0,0.04109468311071396,0.47986841201782227,0.5178059935569763,0.020100653171539307,17,2,1,2,,,,2,,01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100,10,14
16,13,random,R0.1,1.0645911693572998,0.4795005074730107,0.7350103263213299,18000.0,18000.0,0.06289437413215637,0.5856269001960754,0.39596930146217346,0.020100653171539307,13,2,2,2,,,,2,,01010011|01010011|01010011|01010011|01010011|01010011|01010011|01010011|01010011|01011001|01011001|01011001|01011001|01011001|01011001|01011001|01011001|01011001|01011001|01011001,11,9
16,14,random,R0.5,1.483459234237671,0.33806482916482195,1.0845175996280338,24000.0,24500.0,0.030669480562210083,0.733360767364502,0.5787243247032166,0.14070457220077515,19,14,0,8,,,,14,,11000110|01000111|01000111|01000111|01010110|11000110|01010110|01010110|01000111|11000110|11000110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110,16,15
16,15,random,R0.5,1.4376312494277954,0.3253336720792397,1.1229039400105252,24500.0,25200.0,0.039140015840530396,0.689420759677887,0.5482652187347412,0.16080522537231445,18,16,0,9,,,,16,,00011011|00011011|00011011|10001011|10001011|10001011|10001011|10001011|10001011|00101011|00101011|00101011|00001111|10001110|11000110|10010110|00011110|00011110|00101110|00101110,15,16
17,0,baseline,B1,0.8326119184494019,0.44976202669544746,0.7990366656631158,12953.6474609375,15020.0,0.02946339175105095,0.28534242510795593,0.5178059935569763,0.0,17,0,3,1,,,0,0,0,10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000,5,8
17,1,baseline,B2,1.4601714611053467,0.3461327387361227,1.060932939528969,22099.80078125,24960.0,0.03755177557468414,0.7970337271690369,0.2436734288930893,0.3819124102592468,8,38,5,15,,,38,38,0,10000111|10110001|00101101|00010111|00100111|10011001|10101001|10101001|10101001|10001101|00101101|01101001|00111001|00111001|00111001|10101001|01101001|11101000|11101000|11110000,14,12
17,2,baseline,B3,0.8273652791976929,0.5342465236270184,0.6268978918194585,17500.0,17500.0,0.09876785427331924,0.5361002683639526,0.15229588747024536,0.04020130634307861,5,4,1,3,,,4,4,0,01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11010010|11010010|11010010,2,2
17,3,baseline,B4,0.9334748983383179,0.46214393299803685,0.7718788931341366,14961.5390625,15020.0,0.05767551809549332,0.4189116954803467,0.4568876624107361,0.0,15,0,1,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,8,6
17,4,perturb,B1p0,1.1543127298355103,0.3703280816863767,0.9933659589760355,17538.4609375,17800.0,0.031554583460092545,0.48311537504196167,0.6396427154541016,0.0,21,0,1,1,B1,C,0,0,0,10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100,10,11
17,5,perturb,B1p1,0.8986060619354248,0.44970933582778666,0.7991538252969107,14772.1083984375,15500.0,0.04000430181622505,0.37125489115715027,0.4873467981815338,0.0,16,0,3,1,B1,C,0,0,0,10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001|10011001,6,9
17,6,perturb,B2p0,1.345831036567688,0.3800059530300335,0.9675683605159049,21099.80078125,23360.0,0.04256431758403778,0.7483413815498352,0.21321424841880798,0.3417111039161682,7,34,5,14,B2,B,38,34,-4,10000111|10110001|00101101|00010111|00100111|10101001|10101001|10101001|10101001|10001101|00101101|01101001|00111001|00111001|00111001|10101001|01101001|11101000|11101000|11110000,11,10
17,7,perturb,B2p1,1.4867041110992432,0.3262969214035023,1.1199475102925185,22838.587890625,26140.0,0.03639736771583557,0.794261634349823,0.2741326093673706,0.3819124102592468,9,38,5,15,B2,B,38,38,0,10000111|10110001|00101101|00010111|00100111|10011001|10101001|10101001|10101001|10001101|00101101|01101001|00111001|00111001|00111001|10101001|01101001|01101001|11101000|11110000,15,15
17,8,perturb,B3p0,0.8273653388023376,0.5342430422278753,0.6269044083063843,17500.0,17500.0,0.09876785427331924,0.5361002683639526,0.15229588747024536,0.04020130634307861,5,4,1,3,B3,B,4,4,0,01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|11000110|11000110|11000110|11000110|11000110|11000110|11010010|11010010|11010010|11010010,4,3
17,9,perturb,B3p1,0.8273652791976929,0.5342865890857993,0.6268229003038508,17500.0,17500.0,0.09876785427331924,0.5361002683639526,0.15229588747024536,0.04020130634307861,5,4,1,3,B3,B,4,4,0,01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11010010|11010010|11010010,3,1
17,10,random,R0.0,0.9041663408279419,0.4766839212150541,0.740901646698178,15461.5390625,15200.0,0.04218443110585213,0.405094176530838,0.4568876624107361,0.0,15,0,2,1,,,,0,,00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011|00101011,7,5
17,11,random,R0.0,0.8207998871803284,0.4820205271459288,0.7297685783986697,13753.6474609375,14220.0,0.03764670714735985,0.32626548409461975,0.4568876624107361,0.0,15,0,3,1,,,,0,,10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001,1,4
17,12,random,R0.1,1.3523705005645752,0.32714626387812307,1.1173479179421366,19520.0,19520.0,0.03463554009795189,0.6074317097663879,0.6701019406318665,0.04020130634307861,22,4,1,3,,,,4,,11001100|11001100|11001100|11001100|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001110|01001110|01001110,12,14
17,13,random,R0.1,0.9576185941696167,0.45600457677139744,0.7852524327387388,15961.5380859375,16020.0,0.06188780069351196,0.44920167326927185,0.42642849683761597,0.020100653171539307,14,2,1,2,,,,2,,00011110|00011110|00011110|00011110|00011110|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,9,7
17,14,random,R0.5,1.6246123313903809,0.2561415868568987,1.3620249137316807,28500.0,29600.0,0.056662507355213165,0.82903653383255,0.5178060531616211,0.22110718488693237,17,22,1,12,,,,22,,00011110|01011100|01010110|11010100|10010110|01010110|01010011|01010011|01010011|11010010|11010010|11010010|11110000|11110000|01111000|01101010|01101001|01101001|01101001|01101001,16,16
17,15,random,R0.5,1.3600434064865112,0.33690402994271795,1.0879571668046688,22235.92578125,22820.0,0.0491730198264122,0.6724603176116943,0.5178059935569763,0.12060391902923584,17,12,1,7,,,,12,,11000110|10010110|10010110|10010110|10001110|10001011|10001011|10100011|10100011|10100011|10100011|10100011|10100110|10100110|10100110|10100110|10100110|10101100|10101100|10101100,13,13
18,0,baseline,B1,0.962825357913971,0.4960512703086404,0.7010759900415248,16472.8984375,15840.0,0.03470885381102562,0.44076967239379883,0.4873468577861786,0.0,16,0,3,1,,,0,0,0,11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000|11110000,3,6
18,1,baseline,B2,1.1320377588272095,0.5267414697713166,0.6410454205033511,18108.658203125,20300.0,0.0507899634540081,0.7182032465934753,0.12183671444654465,0.24120783805847168,4,24,8,9,,,24,24,0,00001111|01111000|01111000|01111000|01111000|01111000|01111000|11101000|11101000|01101100|01100110|01010110|01101100|01100110|01100110|01100110|10110010|10110010|10110010|10110010,10,1
18,2,baseline,B3,0.9604706168174744,0.5005050683462378,0.6921375537122255,21500.0,21500.0,0.1121116504073143,0.6254026293754578,0.18275506794452667,0.04020130634307861,6,4,1,3,,,4,4,0,00001111|00001111|00001111|00001111|00001111|00001111|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|01001101|01001101|01001101|01001101,2,5
18,3,baseline,B4,1.154646396636963,0.439371204248555,0.8224106554336306,19038.4609375,18700.0,0.06899558007717133,0.5983039140701294,0.4873468577861786,0.0,16,0,0,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,11,12
18,4,perturb,B1p0,1.129954218864441,0.4325219955656873,0.8381220971040891,18192.30859375,18000.0,0.031230706721544266,0.4895399212837219,0.6091835498809814,0.0,20,0,2,1,B1,C,0,0,0,10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100|10110100,8,13
18,5,perturb,B1p1,1.1224546432495117,0.4493517425943618,0.7999493068517551,18500.0,18500.0,0.03639592230319977,0.5377935171127319,0.5482652187347412,0.0,18,0,2,1,B1,C,0,0,0,01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001|01110001,7,10
18,6,perturb,B2p0,1.1691635847091675,0.5082629472293617,0.6767563526626534,18493.271484375,20500.0,0.04811166971921921,0.7275481820106506,0.15229588747024536,0.24120783805847168,5,24,7,9,B2,B,24,24,0,00001111|01111000|01111000|01111000|01111000|01111000|01111000|11101000|11101000|01101100|01100110|01010110|01101100|01100110|01100110|10110010|10110010|10110010|10110010|10110010,12,3
18,7,perturb,B2p1,1.1309561729431152,0.5126303838871888,0.668200192740937,17877.888671875,20100.0,0.04963555559515953,0.6878169178962708,0.15229588747024536,0.24120783805847168,5,24,8,8,B2,B,24,24,0,00001111|01111000|01111000|01111000|01111000|01111000|01111000|11101000|11101000|01101100|01101100|01010110|01101100|01100110|01100110|01100110|10110010|10110010|10110010|10110010,9,2
18,8,perturb,B3p0,0.9859172105789185,0.48829930917127623,0.7168267226784226,21500.0,21500.0,0.10709911584854126,0.6254026293754578,0.21321424841880798,0.04020130634307861,7,4,1,3,B3,B,4,4,0,00001111|00001111|00001111|00001111|00001111|00001111|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|01001101|01001101|01001101|01001101|01001101,5,8
18,9,perturb,B3p1,0.9859172701835632,0.49013156886948606,0.7130814160223483,21500.0,21500.0,0.10709910839796066,0.6254026293754578,0.21321424841880798,0.04020130634307861,7,4,1,3,B3,B,4,4,0,00001111|00001111|00001111|00001111|00001111|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|01001101|01001101|01001101|01001101,6,7
18,10,random,R0.0,0.8950125575065613,0.5058640529650168,0.6814873158225409,15160.8671875,15320.0,0.04049821197986603,0.3671673536300659,0.4873468279838562,0.0,16,0,3,1,,,,0,,01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110,1,4
18,11,random,R0.0,0.982826828956604,0.4849272906252571,0.7237563155197995,16807.69140625,16800.0,0.03355090320110321,0.4314698576927185,0.5178059935569763,0.0,17,0,3,1,,,,0,,01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100|01110100,4,9
18,12,random,R0.1,1.2546131610870361,0.41724920720597436,0.8740716164875953,19538.4609375,19500.0,0.06089451536536217,0.65581214427948,0.5178059935569763,0.020100653171539307,17,2,1,2,,,,2,,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00011011|00011011|00011011|00011011|00011011,14,14
18,13,random,R0.1,1.2323728799819946,0.39211837781686143,0.9361915005530461,20692.30859375,20200.0,0.046395208686590195,0.5670517683029175,0.5787243843078613,0.04020130634307861,19,4,0,3,,,,4,,10001110|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10001110|10001110|10001110|10001110,13,15
18,14,random,R0.5,1.8466663360595703,0.3222728354647072,1.1323567770987426,27000.0,27000.0,0.05652640014886856,1.0810694694519043,0.5482651591300964,0.16080522537231445,18,16,0,9,,,,16,,11001001|01001101|11001001|11001001|11001001|11001010|11001010|11001010|01001011|01001011|11000011|10001011|10001011|10001011|10011001|10011001|10011001|11001001|11001001|11001001,16,16
18,15,random,R0.5,1.3172333240509033,0.4395969944945626,0.8218968933855908,23234.3203125,24700.0,0.058254092931747437,0.7832234501838684,0.33505094051361084,0.14070457220077515,11,14,6,8,,,,14,,11000101|11000101|11000101|11000101|11000101|11000101|10100101|10100101|11100100|11100100|01110100|01011100|01011100|01101100|01101100|11101000|11101000|11101000|10101001|10101001,15,11
19,0,baseline,B1,0.8123070001602173,0.5303970485130939,0.6341294047694551,13386.154296875,12900.0,0.0440434105694294,0.3418351709842682,0.4264284670352936,0.0,14,0,1,1,,,0,0,0,01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110|01100110,1,4
19,1,baseline,B2,1.372094750404358,0.43143467412724884,0.840639172440519,21601.21484375,23220.0,0.03247559070587158,0.7840772867202759,0.2741326093673706,0.2814091444015503,9,28,3,13,,,28,28,0,10000111|00001111|00001111|01001110|00001111|00100111|00100111|00100111|00100111|10100110|11010010|11010010|10100110|01100110|11100100|11110000|01111000|01101010|01101010|01101010,14,13
19,2,baseline,B3,0.8980623483657837,0.5861392139584192,0.5341979511376287,17500.0,18000.0,0.07501520961523056,0.5897321701049805,0.21321424841880798,0.020100653171539307,7,2,1,2,,,2,2,0,10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110,4,2
19,3,baseline,B4,0.9237583875656128,0.5231827485626297,0.6478244523135208,15078.4609375,14740.0,0.061814211308956146,0.4355155825614929,0.42642849683761597,0.0,14,0,1,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,6,6
19,4,perturb,B1p0,0.818715512752533,0.5270743715994137,0.6404136178180965,14135.384765625,14840.0,0.053856633603572845,0.39934876561164856,0.36551013588905334,0.0,12,0,3,1,B1,C,0,0,0,11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110,2,5
19,5,perturb,B1p1,0.8757436275482178,0.48260356913108526,0.7285597301884553,13730.76953125,13900.0,0.031215853989124298,0.326721727848053,0.5178059935569763,0.0,17,0,1,1,B1,C,0,0,0,11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100,3,8
19,6,perturb,B2p0,1.3080941438674927,0.4446235577100265,0.8105272925534116,20601.21484375,22320.0,0.03287571668624878,0.7397773265838623,0.2741326093673706,0.261308491230011,9,26,3,12,B2,B,28,26,-2,10000111|00001111|00001111|01001110|00001111|00100111|00100111|00100111|00100111|10100110|11010010|11010010|10100110|11100100|11100100|11110000|01111000|01101010|01101010|01101010,12,9
19,7,perturb,B2p1,1.3652111291885376,0.4143520405001037,0.8810393271182925,22025.830078125,24200.0,0.03187523037195206,0.7473350763320923,0.3045917749404907,0.2814091444015503,10,28,3,13,B2,B,28,28,0,10000111|00001111|00001111|01001110|00001111|00100111|00100111|00100111|00100111|10100110|10100110|11010010|10100110|01100110|11100100|11110000|01111000|01101010|01101010|01101010,13,14
19,8,perturb,B3p0,0.9522821307182312,0.5551717371399265,0.5884777768130809,17500.0,18500.0,0.06846345961093903,0.5895853042602539,0.2741326093673706,0.020100653171539307,9,2,1,2,B3,B,2,2,0,10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110,7,3
19,9,perturb,B3p1,0.8982224464416504,0.5903574907095677,0.5270270091187366,17500.0,17500.0,0.07541533559560776,0.5894922018051147,0.21321424841880798,0.020100653171539307,7,2,1,2,B3,B,2,2,0,10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110|10001110,5,1
19,10,random,R0.0,1.0930469036102295,0.43235053776165955,0.8385185897655322,15924.615234375,15740.0,0.034116584807634354,0.41928765177726746,0.6396427154541016,0.0,21,0,0,1,,,,0,,10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011|10100011,11,12
19,11,random,R0.0,1.0517009496688843,0.49096443472880313,0.7113835881720012,17500.0,17500.0,0.05920302867889404,0.5356101393699646,0.4568876326084137,0.0,15,0,0,1,,,,0,,00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110,8,7
19,12,random,R0.1,1.0574918985366821,0.4347147661163123,0.8330651730427704,18827.69140625,20700.0,0.05306961387395859,0.4872327148914337,0.4568876624107361,0.06030195951461792,15,6,2,4,,,,6,,01111000|01111000|01111000|01111000|01111000|01101100|01101100|01101100|01101100|00101101|00101101|00101101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101,9,11
19,13,random,R0.1,1.0678679943084717,0.4394918751110079,0.8221360486921592,17020.0,18020.0,0.044648393988609314,0.49567142128944397,0.4873467981815338,0.04020130634307861,16,4,2,3,,,,4,,01000111|01000111|01000111|01000111|01000111|01000111|01000111|01000111|01010011|01011010|01011010|01011010|01011010|01011010|01011010|01011010|01011010|01011010|01011010|01011010,10,10
19,14,random,R0.5,1.529717206954956,0.33320466651663627,1.0989983636355511,26000.0,28900.0,0.06335274130105972,0.8389295935630798,0.4264284670352936,0.20100653171539307,14,20,2,11,,,,20,,00001111|00001111|10001110|10001110|11001010|11001010|11001010|11001010|11011000|11011000|11110000|11011000|11001001|01001101|00011101|00011101|01010101|10010101|10010101|10010101,15,15
19,15,random,R0.5,1.6077988147735596,0.3247895462482847,1.1245778564087365,27520.0,29020.0,0.05126573517918587,0.8480792045593262,0.4873468279838562,0.22110718488693237,16,22,1,12,,,,22,,11000110|10010110|10000111|10001101|10001101|10001101|11000101|11001100|11001100|11000101|01000111|01000111|01000111|01001101|00001111|00001111|01001101|01001101|01001110|01001110,16,16
20,0,baseline,B1,0.623791515827179,0.57960643888357,0.5454059594124129,9324.7490234375,9700.0,0.021781623363494873,0.206040620803833,0.39596930146217346,0.0,13,0,2,1,,,0,0,0,01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010|01101010,2,7
20,1,baseline,B2,1.3973034620285034,0.3844109673372989,0.9560430712386349,21760.201171875,28100.0,0.03191674128174782,0.8427697420120239,0.0,0.522616982460022,0,52,10,19,,,52,52,0,10001011|00101011|10101001|10101010|00001111|00101011|00101011|11001010|01111000|11101000|01101010|10100011|11100010|01101010|10101010|01011010|11110000|01011100|01101100|11010100,15,14
20,2,baseline,B3,0.6544846296310425,0.6229859747509015,0.47323127288645306,12500.0,12800.0,0.0555453896522522,0.3960834741592407,0.18275506794452667,0.020100653171539307,6,2,2,2,,,2,2,0,01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01001101|01001101|01001101|01001101|01001101|01001101|01001101|01001101,4,1
20,3,baseline,B4,0.7009973526000977,0.5596431778222916,0.5804558808001531,11000.0,11000.0,0.031893759965896606,0.3035934865474701,0.36551010608673096,0.0,12,0,1,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,8,8
20,4,perturb,B1p0,0.6017121076583862,0.613706979743288,0.48823769643473564,9989.296875,10800.0,0.03325328230857849,0.26386702060699463,0.3045917749404907,0.0,10,0,3,1,B1,C,0,0,0,00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010,1,2
20,5,perturb,B1p1,0.6347737312316895,0.5835380391365522,0.5386456380581052,10000.0,11000.0,0.0338330939412117,0.26588964462280273,0.33505094051361084,0.0,11,0,1,1,B1,C,0,0,0,01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110|01001110,3,6
20,6,perturb,B2p0,1.3107224702835083,0.4138635707423082,0.8822188987366067,20760.201171875,24700.0,0.035058800131082535,0.7932479977607727,0.0,0.48241567611694336,0,48,5,18,B2,B,52,48,-4,10001011|00101011|10101001|10101010|10101010|00101011|00101011|11001010|01111000|11101000|01101010|10100011|11100010|01101010|10101010|01011010|11110000|01011100|01101100|11010100,13,13
20,7,perturb,B2p1,1.3973034620285034,0.38438391554284396,0.9561134457821405,21760.201171875,28120.0,0.03191674128174782,0.8427697420120239,0.0,0.522616982460022,0,52,10,19,B2,B,52,52,0,10001011|00101011|10101001|10101010|00001111|00101011|11001010|11001010|01111000|11101000|01101010|10100011|11100010|01101010|10101010|01011010|11110000|01011100|01101100|11010100,16,15
20,8,perturb,B3p0,0.6943414211273193,0.6075525866331473,0.4983165451546482,12500.0,12800.0,0.050932977348566055,0.41009342670440674,0.21321424841880798,0.020100653171539307,7,2,2,2,B3,B,2,2,0,01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01011100|01001101|01001101|01001101|01001101|01001101|01001101|01001101,7,3
